Translated,Label
 খিলগাঁও এলাকায় গরুর মগজ মস্তিষ্ক ভাজা জিনিসটা খুব মিসিং ছিল । তালতলার পেটুক বলেন আর খাদক বলেন কোনো জায়গার মগজই সুবিধার না । বাট অবশেষে হ্যা হ্যা অবশেষে বেস্ট মগজ ফ্রাই পাওয়া যায় এখন বাসাবোতে । জিভে জল কাবাব মে হাড্ডিএই জায়গার কোনো খাবারের মাঝে টেস্টের কমতি পাওয়াটা দুস্কর । যাই হোক এখন আসল রিভিউতে আসা যাক স্থান জিভে জল কাবার মে হাড্ডি আইটেম কবুতর ফ্রাই মগজ মুরগীর চাপ স্বাদ ওদের প্রতিটা আইটেমই সেই মাম্মা সেই ডি । তবে কবুতরটা ড্রাই লেগেছে । দাম মুরগীর চাপ ৮৫ টাকা কবুতর ১৩০ টাকা মেইবি মগজ১২০ টাকা মেইবি লুচি ৫টাকা করেবিদ্র সবার টেস্ট বাড সেইমনা তবুও বলবো নিরাশ হওয়ার মত খাবার না তাদের,1
 খিলগাঁও এলাকায় ভাল মানের পাস্তা খুঁজছেন আমি আপনাদের জন্য পাস্তার বেস্ট প্লেস সাজেস্ট করবো ব্যাসিলিকো । দাম অনুযায়ী যথেষ্ট ভাল পরিমাণ এবং স্বাদে অতুলনীয় । চিকেনের পরিমাণ এবং চিজ অনেক বেশী । পাস্তা লাভাররা একবার ট্রাই করে দেখতে পারেন । বিফলে যাবেন না । আইটেম ঝাল পাস্তা বাস্তা । দাম ২৮৫ টাকা । ভ্যাট সহ ৩২২ টাকা । কিন্তু রেগুলার কাস্টমার বলে ১৫ ছাড় দিয়েছে তারা স্বাদ নিস্বন্দেহে ১০ ১০ পরিমাণ ১০ ১০ সার্ভিস ৮ ১০ পরিবেশ ৮ ১০ লোকেশন খিলগাঁও । এ ব্যাসিলিকো,1
 খিলগাঁও কমিক ক্যাফে অলরেডি এই রেস্টুরেন্ট নিয়ে ভুড়ি ভুড়ি প্রশংসার ফুলঝুড়ি ঝরে ঝরে পড়সে তাও রিভিউ আমি সাধারণত পিজ্জা আর পাস্তা খেতেই যাই কমিক ক্যাফে আজকেও খেলাম পাস্তা টিনটিন আর পিজ্জা সাবু পাস্তা টিনটিন ছোট ২২০ এক কথায় অসাধারণ আজকে মনে হয় একটু বেশিই ভালো হইসে পিজ্জা সাবু ৬ ইঞ্চি ২৫৫ এ ব্যাপারে বিস্তারিত বলা দরকার পিজ্জার লাস্ট পিস টা যখন খেতে নিলাম তখন দেখি ছোট একটা চুল ভাইয়াকে ডেকে দেখালাম উনি বললেন মাঝে মাঝে চিজে চুল থাকে তাই এমন হতে পারে উনি আন্তরিক ভাবে দুঃখিত এবং কোনোরকম হেজিটেশন ছাড়া সাথে সাথে আরেকটা পিজ্জা রেডি করে চেঞ্জ করে দিলেন তাই সুন্দর এর তাকে আলওয়েজ ভালোবাসি তাদের আচরণ বায়ুমণ্ডল এবং পরিষেবা ওহ হ্যাঁ আজকের ওয়েলকাম ড্রিংক টাও ভালো ছিল ছবির কোয়ালিটির জন্য দুঃখিত রিয়েল খাদকরা ভালো ছবি তুলতে পারে না তাররা খাইতে পারে,1
 খিলগাঁও খিলগাঁও খিলগাঁও পিজাটাউন খিলগাঁও এ বেশ কয়েকবার যাওয়া হয়েছে বেশ কিছু আইটেম ট্রাই করেছি তাদের তাদের চার রকম আইটেম দিয়ে এক্টা পিজ্জা আছে সেটা লাস্টবার খেয়েছি ভালই ছিল কালাভূনা প্রণ চিকেন মাশরু সসেজ পিজ্জা 4 ফ্লেভার একটার ভিতর আমার কাছে ভাল্লাগসে বেশি কালাভূনা এরপরে প্রণ আর তারা সাথে 4 রকমের সস দেয় সাথে আর তাদের মেয়োনেজ দিয়ে খেতে বেশ ভাল লাগে আর তাদের হট কফি চাইলে ট্রাই করতে পারেন আমার ভাল লাগে 71 টাকা অনুযায়ী খারাপ না লোকেশন তালতলা মার্কেট এর পাশে মিনিসো এর বিল্ডিং এর উপরে ইন্সটাগ্রাম হততপ ওওও ইনস্টাগ্রাম চম দ ভোজনরসিক গাই ইউটিউব হততপস ওওও ইউটিউব চম চ্যানেল ঊচকগগ 8 এমএমসিসিআর য়ওই 3 ণচ 56 জেউক এ পিজ্জা শহর খিলগাঁও,1
 খিলগাঁও গিয়ে তাদের বার্গারের প্রেমে পড়ে গেলাম নাগাদ উইংস খেয়ে ঠান্ডা হয়ে গেলাম এখানের খাবারগুলো বরাবরের মতই ভালো লেগেছে গিয়েছিলাম একটা কাজে খিলগাঁওয়ে সেখানে গিয়েই তাদের এই খাবার গুলো খেয়ে নিলাম টেস্টের দিক দিয়ে তারা এককথায় বেস্ট বলা যায় খিলগাও এর প্রথমবারের মত ট্যুর ডি ই সাইক্লিস্ট এই বার্গার নিয়ে এসেছে । মেয়ো তে মুখ চুবিয়ে যেতে পারে তাই শার্ট সাবধান । লোকেশন তালতলা মার্কেট এর পাশেই । আচরণ অসাধারন আবশ্যক চেষ্টা করুন স্থান জন্য নবাগত খিলগাঁও,1
 খিলগাঁও গিয়ে বিপদে পড়েছিলাম কাছে ছিল না টাকা এক বড় ভাইকে বললাম টিডিসিটিডিসি ট্যুর ডি সাইক্লিস্টটোর ডি সাইক্লিস্ট বাকিটা ইতিহাস তাদের সব খাবারগুলো অনেক মজার যেটা খাবেন সেইটাই মজা পাবেন । বার্গার নিয়ে কোন সন্দেহ নেই তারাই বেস্ট মিরপুর থেকে এখন চলে এসেছে খিলগাঁও এ খিলগাঁও কাঁপাতে খিলগাঁও গেলে পেয়ে যাবেন,1
 খিলগাঁও গেলেই আমার ফাজিটা বিডি এর কথা মনে পরে । কেননা ফাজিটা বিডি এখন খিলগাঁও এ তাই আর বেশি দেরি না করে বন্ধুরা মিলে চলে গেলাম ফজিটাস খিলগাঁও এ যা যা নিলামঃ 1 নাচোস 179 তক 2 তুর্কি 239 টাকা 3 খাস্তা মুরগী উইংস 159 টাকা 4 নাগা মুরগি উইংস 159 টাকা 5 আলু ওয়েজস 89 তক নাচোস এটি খেতে বেশ ভাল লাগছিল । কেননা এতে চিকেন আর মাশরুম এর পরিমান বেশ বেশি ছিল । রেটিংঃ 8 10 তুর্কি তুরকিস টি তে চিজ মাশরুম এর পরিমান বেশ ছিল । সাথে চিকেন এর পরিমান ও বেশ বেশি ছিল । তাই খেতে বেশ ভাল লাগছিলরেটিংঃ 9 10 ক্রিস্পি মুরগি ডানা এটি খেতে বেশ ভাল লাগছিল । আর মচমচে থাকার কারনে আরও বেশি ভাল লাগছিলরেটিংঃ 8 5 10 নাগা মুরগী উইংস এটি খেতে আমার সব থেকে ভাল লেগেছে । কেননা এটি অনেক ঝাল ছিল । আর আমি ঝাল পছন্দ করি । রেটিংঃ 9 10 আলু ওএদগএস এটিও মোটামুটি ভাল ছিল । অনেক মচমচে ছিল । মায়োনিজ দিয়ে খেতে ভাল এ লাগছিলরেটিংঃ 7 10 তাই দেরি না করে আপনারাও ফজিটাস খিলগাঁও থেকে ঘুরে আসতে পারেন । । আর যারা আমার মত ঝাল পছন্দ করেন তারা অবশ্যই নাগা উইংস টি ট্রাই করতে পারেন আর কে কে জেতে চান কমেন্ট করে জানাবেনধন্যবাদ এ ফাজিটা খিলগাঁও,1
 খিলগাঁও গ্রাইন্ড ঘর এ বিকাল ৫টা ৪০ এ যেয়ে দেখি বন্ধ ঝুলায় রাখসে । ভেতরে ঢুকে দেখলাম একটুও জায়গা নাই । জিজ্ঞেস করলাম ভাইয়া আপনারা কি বন্ধ হ্যাঁ না কিছুই ঠিক মতো না বলে অনেকক্ষণ পর বলে ভাইয়া এই খানে দাঁড়াবেন না । আমরা বন্ধ । এতো বাজে বিহেভ আর কোথাও দেখি নাই । তারপর ওটারই নিচতালার শাওয়ারমা কিং এ গেলাম উপায় না দেখে । একটু লেট করে দিলেও হাইড্রাবাদি দম বিরিয়ানি টা মারাত্মক ছিল । পেট ভরে খাওয়ার মতো । তিনটা ভ্যাট সহ ৭৭০ টাঁকা বিল আসলো । সবচেয়ে অবাক লাগসে ড্রিঙ্কস মাত্র ২০ টাকা পুরাই পয়সা উসুল যাকে বলে । সব শেষে আমাদের তিন জনকে মেম্বারশিপ কার্ডও অফার করে মনে হল গ্রাইন্ড বাড়ি এ না যাওয়াতেই ভাল হইসে শাওয়ারমা কিং হাইদ্রাবাদী দম বিরিয়ানি 8 5 10,1
 খিলগাঁও চলছিল তাদের অফার । পাস্তা ড্রিংক্স মাত্র ৩৪৯ পেট ভরবে আর পকেটে সইবে টাইপ অফার বলা যায় । ছোট্ট করে যদি বলি তাহলে বলা লাগবে চিজ এর পরিমান সন্তোষজনক ছিল মাংসের পরিমান ছিল অনেক বেশী খাবারের স্বাদ ভালোই লেগেছে । সার্ভ করতে সময় নিয়েছে ১৫মিনিট দোকানের ভিতরের পরিবেশ সুন্দর । আছে আলাদা দম্পতি অঞ্চল পার্টি জোন । ৭০ ৮০জন বসা যাবে ।,1
 খিলগাঁও জায়গাটার নাম শুনলেই চোখের সামনে ভেসে উঠে বিভিন্ন রেস্টুরেন্টের নাম । এক কথায় বলা যায় খিলগাঁও আর রেস্টুরেন্ট একই সূত্রে গাঁথা । আর খিলগাঁওয়ে অবস্থিত কয়েকটি রুফ টপ রেস্টুরেন্টের মধ্যে অন্যতম নীল আকাশ লাউঞ্জ ইনডোর এবং আউটডোরের এক সুনিপুন কম্বিনেশন সেখানে । বাহিরে গরম থাকায় ভিতরে গিয়ে বসলাম । একটু পরে ওয়েটার মেন্যু নিয়ে আসলো । মেন্যুতে চোখ বুলাতে বুলাতে চোখ পড়ল সেট মেন্যুর দিকে । সেট খ রেড বিফ চিলি আর থাই ফ্রাইড চিকেনের অসাধারণ কম্বিনেশন যার টেস্টটা ছিল এক কথায় মুখ পূর্ণ এর জল অনেকে মনে করতে পারেন আমি একটু বাড়িয়েই বলছি তবে খিলগাঁওয়ের মধ্যে তাদের রেড বিফ চিলিটা আসলেই জোশ এইটা আমি নির্দ্বিধায় বলতে পারবো । টেস্টঃ দামঃ 289 টাকা ও এর সাথে আবার পাস্তা বাস্তা নিয়েছিলাম । পাস্তায় চিকেনে পরিপূর্ণ ছিল । তবে পাস্তাটা ড্রাই ছিল যার ফলে স্বাদে কিছুটা ভিন্নতা পাই । পাস্তা নিয়ে আলাদা কিছু বলার নেই । কারন একেক জায়গার পাস্তা একেকজন পছন্দ করে । এক কথায় আমার কাছে পাস্তাটা এভারেজের থেকে কিছুটা উপরেই ছিল । টেস্টঃ ৮ ১০ দামঃ 288 টাকা রেস্টুরেন্টে বিকাল আর সন্ধ্যার মাঝে মাঝে গেলে সুন্দর একটা সূর্যাস্হ উপভোগ করতে পারবেন । রেস্টুরেন্টের আউটডোরে রয়েছে সেলফি প্রেমিদের জন্য ছবি তোলার স্থান । রয়েছে একটি বড় দোলনা যা পুরো সময়টা সেল্ফি প্রেমি আপুদের দখলেই থাকেএকদিকে যেমন আউটডোর থেকে একদম সুন্দর ভাবে সূর্য ডুবে যাওয়ার দৃশ্য উপভোগ করতে পারবেন অন্যদিকে ইনডোরে এয়ারকুলারের ঠান্ডা হাওয়ায় আপনার নিজের অথবা প্রিয় বন্ধুর জন্মদিন পালন করতে পারবেন সবশেষে আমার লেখাটা ফুরালো খেয়ে মনটা জুড়ালো ধন্যবাদ সবাইকে এ নীল আকাশ লাউঞ্জ,1
 খিলগাঁও টা কেমন জানি বদলায় গেসে মাঝে মাঝে বলতে মন চায় বাই বইনেরা তুমরা বেইলিরোড যাও আমাগো খিলগাঁও টারে আগের মত কইরা দাও । আজকে আবারও গেসিলাম । নতুন কয়েকটা স্ট্রিট ফুড এর দোকান দেখলাম । তার মধ্যে একটায় গেলাম । মানুষ বনাম খাদ্য রাস্তা খাদ্য দোকানের মালিক আমাদের বয়সী কিছু ছেলে । পরিবেশ ৮ ১০টেস্ট ৯ ১০ দাম ৮ ১০ মিক্সড চাউমিন ৮০ ব্যালানকো ৫০,1
 খিলগাঁও তালতলা দিয়ে যাওয়ার পথে চোখে পড়লো নতুন রেস্টুরেন্ট শিলা বাজ এর সাইনবোর্ড । ভিতরে ঢুকে মেন্যু দেখে সাবওয়ে অর্ডার করলাম । এক কথায় অসাধারণ । সার্ভিস যদিও একটু স্লো ছিলো । তবে খাবারের স্বাদ খুবই ভালো । পরীক্ষা 9 10 সেবা 7 10 আচরণ 9 5 10 দাম 120 টাকা খাওয়া সাব স্যান্ডউইচ এ রক বাজ,1
 খিলগাঁও তালতলার নামকরা দুই রেস্টুরেন্ট এর পাস্তা রিভিউ প্লেস ক্যাফে অ্যাপেলিয়ানো আইটেম পাস্তা অ্যাপিলিয়ানো পাস্তা অ্যাপেলিয়ানো পরিমাণ 11 10 স্বাদ 9 10 মূল্য 345 15 ভ্যাটপ্লেস 8 10 পরিষেবা 8 10 প্লেস২ ক্যাফে থিয়েটার আইটেম পাস্তা বাস্তা পাস্তা বস্তা পরিমাণ 7 10 স্বাদ 0 10 দাম 285 15 ভ্যাট কিনুন 1 পেতে এক অফার তাই তুমি ক্যান পেতে এক পাস্তা বিনামূল্যে মধ্যে এই মূল্য স্থান 5 10 পরিবেশ 1 10 খুব কাক পরিষেবা 10 10 অনেক লেট করে ডাকলেও শুনে না নৈতিক এর দ গল্প জিনিস যেটা ভালো দাম তার একটু বেশি,1
 খিলগাঁও তালতলার বিভিন্ন প্লেস এর মধ্যে আমার সবচেয়ে ভালো লাগে কমিক ক্যাফের খাবার । ওদের ফুড সবসময় ওয়েল কুকড হয় । আর টেস্ট অনেক ভালো । ওদের ধানমন্ডিরর ব্রাঞ্চ এর সম্পর্কে অনেক নেগেটিভ রিভিউ পেলেও খিলগাঁও থেকে কোন নেগেটিভ রিভিউ আজ পর্যন্ত পাইনি । দুর্দান্ত খাদ্য মহান স্বাদ কমিক ক্যাফেসেট মেনু 59 320 হুভা চাল মুরগী তরকারি ভাজা মুরগি ভেগ চলেসলাও পানীয় বাল্টি মুরগি তরকারী দিলসে 255 মাখন নান 60 15 ভ্যাট খুশি খাওয়া তারা এছাড়াও সরবরাহ করা 7 ছাড় চালু দ মোট বিল যখন ই পরিদর্শন,1
 খিলগাঁও তালতলায় অবস্থিত আপন কফি হাউজের রাস্তার উল্টা দিকে গলির ভেতর কিছু ফুড কার্ট দেখা যায় । এখানে একজন মুড়ি বিক্রেতাও বসেন । তার ফুড কার্টের নাম পাতা মুড়ি মসল্লা । এখানে গরু মুরগি খাসি হাঁস এবং কবুতরের বিভিন্ন আইটেম দিয়ে মাখানো মুড়ি পাওয়া যায় । মুরগির গোস্ত মসল্লা দিয়ে মাখানো মুড়ির ছবিটা দিলাম । এছাড়া আমি গরুর রেজালা মসল্লা দিয়ে মাখানো মুড়িও খেয়ে দেখেছি । পরিবেশনা চমৎকার । স্বাদ অসাধারণ । আর বিক্রেতা আনিসুর রহমান ভাইয়ের ব্যবহারও বেশ আন্তরিক । সব মিলিয়ে চেখে দেখার মতো খাবার । পুনশ্চঃ চাইলে ঘরে বসেই পেতে পারেন পাতা মুড়ি মসল্লার স্বাদ । তার জন্য আপনাকে একটা বাটির মধ্যে মুড়ি নিয়ে তাতে পেঁয়াজ মরিচ ধনেপাতা এবং বাড়িতে রান্না করা মাংসের সুস্বাদু কোন আইটেম একসাথে মিশিয়ে ভালভাবে মাখাতে হবে । ব্যস এইতো তবে রাস্তার পাশে দাঁড়িয়ে জিভে জল আনা সুস্বাদু মুড়ি মাখানো খেতে মন্দ লাগে না ।,1
 খিলগাঁও তে এরকম ইউনিক কফি মাত্র ৬০ টাকায় হট চকলেট স্থান ক্যাপ্টেন স ক্যাফেটেস্ট ভিন্ন এবং ১০ ১০ পরিবেশ ছোট সুন্দরকরে গুছানো এ ক্যাপ্টেন এস ক্যাফে,1
 খিলগাঁও তে খুব সুন্দর এই রেস্টুরেন্টটি হয়েছে বেশি দিন হয়নি । ফুড প্রাইস একদম রিজনেবল । ফ্যামিলি অথবা ফ্রেন্ডদের সাথে আড্ডা দেয়ার জন্য একদম পারফেক্ট একটা জায়গা । ভেতরটা এত সুন্দর যে দেখার সাথে সাথে মন ভাল হয়ে যায় । এবার আসি খাবারের মান প্রসঙ্গে । ওয়েলকাম ড্রিঙ্কসটা দেখতেও সুন্দর খেতেও ভাল ছিল । স্যুপ ১ ৩ বললেও ৪ ৫ জনের হয়ে যাবে ভাল ভাবে । ন্যুডলসও ১ ৩ ছিল কিন্তু পরিমাণ ভালই ছিল । ওয়েটারদের বিহেভিয়ার বেশ ভাল ছিল । আমরা খেতে দেরী করছিলাম বলে নিজে থেকেই এসে বলে গিয়েছে যে খাওয়ার আগে যেন বলি আবার গরম করে দিবে । একটা ওয়ালে ছোট ছোট বাচ্চাদের আঁকা ছবি বাঁধিয়ে রেখেছে । আমার ছোট ভাইকেও কাগজ আর রঙ পেন্সিল দিয়েছিল যা খুশি তাই আঁকার জন্য । চলে আসার সময় ওউনার নিজে এসে খোজ খবর নেয়ে গেছে । সব মিলিয়ে খুব ভাল সময় কাটবে সেখানে সবার আশা করি । খাবার আইটেম পুরু থাই স্যুপ 1 3 মূল্য 300 টাকা স্বাদ 8 10 প্যাড থাই নুডলস 1 3 দাম 400 টাকা স্বাদ 8 5 10 পরিবেশ 11 10 পরিষেবা 10 10 স্থান দা ছাদ মি বার্গার এর থিক বিপরীতে ই নতুন অঙ্গন এর বিল্ডিং এ বি দ্র ছবি তোলার জন্য পারফেক্ট প্লেস দ্য রুফটপ ।,1
 খিলগাঁও তে গিয়েছিলাম কাচ্চি কিং এ কাচ্চি খেতে । উনাদের কাচ্চির রিভিউ দেখলাম মাংসে ভরা তাই দেখে আর দেরি না করে চলে গেলাম । যেমন ছবিতে দেখলাম তেমনি পেলাম এই জিনিস টা দেখে ভালো লাগলো । মাংস ছিলো ৫ ৬ পিস । এক জনের জন্য এনাফপ্রাইস ১৭০ টাকালোকেশন খিলগাঁও টেস্ট্রি ট্রিটের উপরেটেস্ট আমার কাছে ভালোই লাগছে । এ কাচি রাজা খিলগাঁও শাখা,1
 খিলগাঁও তে নল্লি বিরিয়ানিবন্ধু কে নিয়ে অনেক খুজা খুজির পর অবশেষে পেয়ে গেলাম খিলগাও এর একমাত্র এবং মজাদার নল্লি নেহারির প্লেস এবং মাস্ট ট্রাই করার ই প্লেস । এদের মেন্যুতে যা যা ছিল ১৬০ টাকা থেকে শুরু করে ২৬০টাকা দামের ৫ ধরণের নল্লি নেহারি পাবেন এখানে । নল্লি নেহারি রগ মগজ নেহারি গোস্ত পায়া নেহারি স্পেশাল রগ নেহারি এন্ড নল্লি হাউজ স্পেশাল তো থাকছেই । চারজনের বিরিয়ানি 1100 থাকবে চার পিস নলি । ৮পিস গোস্ত । আর কি লাগে । নল্লি বাড়ি নল্লি হাউজ এ নল্লি বাড়ি নল্লি হাউজ খিলগাঁও,1
