Translated,Label
 আজ ব্যক্তিগত কাজে গিয়েছিলাম মালিবাগ মোড় । সেখানে কাজ শেষ করে গেলাম স্বপ্ন মালিবাগ শাখায় ওখানে গিয়ে জানলাম উপরে নাকি খাবার আদালত আছে । খাবার আদালত এ গিয়ে প্রথমেই চোখে পড়ল পনির কামড় মালিবাগ শাখা । তাদের মেনু দেখে বুজতে পারলাম তাদের বার্গার টাই সেরা তারপর নিয়ে নিলাম বিশেষ মুরগি পনির আনন্দ বার্গার । ডাবল চিজ ডাবল পেটি সাথে বারবিকিউ সব মিলিয়ে অসাধারণ এক বার্গার খেলাম । সাথে একটা ডিও নিয়েছিলাম । এবার আসি রেটিং এ । পরীক্ষা ৯ ১০ দাম বার্গার ২৮০টাকা ডিও ৩০টাকা সবমিলিয়ে ৩১০আচরণ ঃ৮ ১০ ।,1
 আজ ভার্সিটি শেষ করে ১ বন্ধূকে নিএ গেলাম মিরপুর পল্লবীর ভিতরে হটপ্লেট পল্লবী এ । আগেই শুনেছিলাম তাদের মুরগী স্টেক ভাত টা নাকি অনেক অসাম । তাই ঢুকে মেনু না দেখেই অর্ডার করলাম ২টা চিকেন স্টেক ভাত । মুরগী স্টেক এর স্বাদ এখনও মুখে লেগে আছে । রাইছ টাও ওয়েল কুকড ছিল । সব মিলিয়ে খাবারের স্বাদ ছিল অসাধারন । বাইরে থেকে দেখলে বোঝার উপায় নাই ভিতরের পরিবেশ এত সুন্দর । ওয়েটার রাও অনেক অনেক ভাল । ২ বার এসে জিজ্ঞেস করে গেছে খাবারের মাণ ঠিক আছে কিনা । এছাড়া তাদের সকলের ব্যাবহার অনেক অনেক ভাল । তাদের ওখানে সকল ধরনের ড্রিংক এর দাম এমআরপি অনুযায়ী । আমি হাড়হীন চিকেন স্টেক এর প্রেমে পড়ে গেছি । শীঘ্রই আবারো যাব । মূল্য মুরগী স্টেক ভাত 200 টাকা না ভ্যাট ঠান্ডা পানীয় 15 টাকা না ভ্যাট রেটিং স্বাদ 9 10 যেমন আমি ডন টি পছন্দ বোরবটি পরিবেশ 10 10 আচরণ 10 10 দাম 9 10 পরিমাণ যথেষ্ট জন্য ক একক ব্যক্তির ঠিকানা মিরপুর সাড়ে ১১ বাস স্ট্যান্ড এর ডান দিকে পল্লবী আবাসিক এলাকায় ঢুকে ২ ৩ মিনিট হাঁটলেই পেয়ে যাবেন । না ক পেড পর্যালোচনা অনুভূতি সন্তুষ্ট,1
 আজ মিরপুর ১৩ নাম্বার এর সস হারমান গমিনের কলেজার সামনে দ্য কার্টফাদার নামে একটা দোকান থেকে মিল্ক শেক খেলাম নাম অরেঅ কিট ক্যাট ভাল মজাই লাগলো অন্য রকমের মজা খেতে এ শস হারমান জিমেইনার কলেজ ঢাকা,1
 আজ মিরপুরের দিকে গিয়েছিলাম । আর লাঞ্চ করলাম খুলনা হোটেল এন্ড বিরিয়ানি হাউজে । রাইনখোলা বাজার চিড়িয়াখানা রোড । কারণ গ্রুপে কেউ একজন এখানকার খাবার নিয়ে পোস্ট দিয়েছিলো । খাবার ভাত চইঝাল দিয়ে গরুর গোশতদাম ১০ ১১০ প্রতি টুকরা ১২০ টাকাস্বাদ ৭ ১০পরিবেশ ৬ ৫ ১০ব্যবহার ৮ ১০ বাসে করে গেলে মিরপুর সনি সিনেমা হল থেকে দিশারী পরিবহনের বাসে রাইনখোলা বাজারে নামবেন । ভাড়া ২ টাকা । সেখান থেকে ২ মিনিট উল্টো পথে হাঁটলেই পেয়ে যাবেন । অথবা যে কাউকে জিজ্ঞেস করলেই হবে । আর যদি কেউ প্রাইভেট ট্রান্সপোর্টে যান তাহলে জিজ্ঞেস করতে করতে যেতে পারেন । ছবিতে ফোন নম্বর দেয়া আছে ।,1
 আজ মোহাম্মদপুর যাওয়ার পথে চখে পড়ল পনির কারখানা । নামটা শুনে অবাক হলাম কেননা পনির বলতে আমি পাগল কেমন হবে খাবার গুলো এই ভেবে ডুকে পড়লাম রেস্তোঁরা এ । পিজ্জা আমার প্রিয় তাই ভাবলাম একবার খেয়েই দেখি তবে ঝুঁকি নিয়ে ভুল করি নি । পিজা টা অসাধরণ ছিল স্থান পনির কারখানা কেউ আবাসন মোহাম্মদপুর আইটেম মাংস আনন্দ মাঝারি দাম 385 তকটাসতে 10 9 5,1
 আজ রাতে খিলগাঁও ঘোরাঘুরি করতে করতে হঠাৎ হাজির হলাম বাঙ্কার এ অর্ডার দিলাম আরবীয় কাবসা অর্ধেক । খুব বেশি অপেক্ষা করতে হয় নি । ১০ ১৫ মিনিট পরই খাবার হাজির হলো । ছবিতে যেরকম দেখে গেছিলাম বাস্তবেও ঠিক তেমন ছিল । আইটেম নাম আরবীয় কাবসা অর্ধেক দাম 550 টাকা ভ্যাট পানীয় 25 তক স্বাদ 8 10 তেল ঠিকঠাক ছিল রাইসটাও ঝরঝরে ছিল আর চিকেনটাও ভালো ছিল পরিমাণ দুইজনের জন্য যথেষ্ট পরিষেবা 8 10 পরিবেশ 7 5 10,1
 আজ শরীর খারাপ থাকায় হঠাৎ করে চাইনিজ খেতে অনেক মন চাচ্ছিলো তাই অর্ডার করে ফেললাম দা ডাইনিং লঞ্চ থেকে প্ল্যাটার ৫০ ডিসকাউন্ট রেটিং স্বাদ 9 10 বিটি পরিমাণ অনেক কম বিটি টেস্ট অনেক ভাল ছিল এরকম মজার প্লাটার খেতে চাইলে এখনি অর্ডার করে ফেলুন তারা হোম ডেলিভারি করে থাকে ৪ জনের ফুল কোর্স সিজলিং কোম্বো ২৪০০ টাকা থেকে এখন মাত্র ১০০০ টাকাতে পাবেন ঘরে বসেই 4 ব্যক্তি পূর্ণ কোর্স সিজলিং কম্বো আইটেম অন্তর্ভুক্ত 1 বিশেষ থাই স্যুপ মুরগী চিংড়ি মাশরুম 4 ব্যক্তি 2 ওয়ানথন 4 পিসি 3 বিশেষ ভাজা ভাত 1 থালা 4 ব্যক্তি 4 সিজলিং মুরগী 4 ব্যক্তি 5 মশলাদার ভাজা মুরগি 4 পিসি 6 মধু সরিষা সবুজ তরকারি সস রেগুলার দাম 2400 তক 4 ব্যক্তি অফার দাম 1200 তক 4 ব্যক্তি 50 ছাড় শাখা অবস্থানসমূহ মিরপুর শাখা 66 সুমি টাওয়ার মিরপুর 2 চিড়িয়াখানা রাস্তা বিপরীত থেকে ঈদগাহ ক্ষেত্র স্তর 13 8801974239619 এ দ ডাইনিং লাউঞ্জ মিরপুর,1
 আজ শুক্রবার দাওয়াত আছে দুপুরের খাবারের । গন্তব্য একটু দূরে হওয়ায় সকালে যাত্রা শুরু করি এবং পথিমধ্যে রস মিষ্টি র দোকান থেকে ১ কেজি দই ১ কেজি স্পঞ্জ মিষ্টি আর ১ কেজি লালমোহন মিষ্টি কিনি । এবং দাওয়াত এর বাড়ি তে লজ্জাজনক পরিস্থিতিতে পরলাম ১ কেজি লালমোহন মিষ্টি পুরাই টক নষ্ট মিষ্টি এর আগেও একবার এখানের ২ কেজি মিষ্টি নষ্ট পরছে ভাবসিলাম হঠাত হইছে কিন্তু না এরা ইচ্ছা করেই এই ব্যবসা করতেসে দোকান রস আউটলেট নিউ বেইলি রোড,1
 আজ শ্যামলী গিয়ে কি খাব ভাবছিলাম হঠাৎ দেখতে পাই এক নতুন রেসিপি মেক্সিকান গ্রিল মুরগী নাচোস আমার কাছে নতুন রেসিপি তাই আর দেরি না করে ট্রাই করলাম সত্যিই অসাধারণ ছিল খাবারটা ভাবতে পারিনি এত সুস্বাদু হবে খাবারটা মেক্সিকান গ্রিল মুরগী নাচোস দাম 150 স্বাদ বলবো না ট্রাই করে দেখেন স্বাদটা আমার কাছে অসাধারণ,1
 আজ শ্যামলী স্কয়ারের ম্যাক্সিকান স্পাইসি তে গিয়েছিলাম । রাইস বোল টা আমাকে পুরাই হতাশ করল প্রথম স্পুন মুখে দিয়েই কিসের যেন একটা বোটকা গন্ধ মুখে আসলো তাও খেতে থাকলাম টেস্ট টা বোঝার জন্য । খেয়ে মনে হল ঝালছাড়া লাল মরিচের গুড়া দিয়ে ভাত মাখায় তার উপর চিকেন ছড়িয়ে দিয়েছে পুরাটা শেষ ও করতে ইচ্ছা করে নি । রেটিং দিতেও ইচ্ছা করছে না এটার । পরে কস্ট ভোলার জন্য ওদের ফালুদা টা নিলাম । কম্পারেটিভলি ভালো ছিল । আমি ৮ ১০ দিবো । প্লেসঃ ম্যাক্সিকান স্পাইসিআইটেমঃ ম্যাক্সিকান রাইস বোল ১৮০ টাকা পুরা টাকা টাই জলে ফালুদা ১২০ টাকা ভালোই ছিল ।,1
 আজ সকালে নাস্তা করলাম মিরপুর ৬ নম্বরের প্রশিকা মোড়ের গাঙচিল রেস্টুরেন্টে । খাদ্য গুণ 9 10 দাম 8 5 10 পরিবেশ ঘরোয়া পরিষ্কার এবং ভাল সজ্জিত,1
 আজ সন্ধ্যায় অনেক দিন পর আবার আসলাম আমার প্রিয় বিহারী কাবাব খেতে জেনেভা কেম্পের রহিম কাবাবে । সেই ২০ বছরের পুরোনো বিখ্যাত কাবাবের স্বাদ নিতে । ৮০ টাকা মূল্য গরুর সেই বিখ্যাত চাপ । যারা কাবাব খেতে পছন্দ করেন তাদের জন্য আমার এই রিভিউ সব রকমের মজাদার বিহারি কাবাব আর সাথে ডিস্কাউন্ট ১০ মোহাম্মদপুর এর বিহারী কেম্পের রকমারি টেস্ট নিতে চলে আসুন রহিম কাবাব জেনেভা কেম্প মোহাম্মদপুর ঢাকা,1
 আজ সন্ধ্যায় আমার বেশ কয়েকটা বুফের এইটা ও আমার কাছে অসাধারণ একটা বুফে । এখানে ৫১ আইটেম মাত্র ৬৫০ টাকা । যখন শুনলাম করোনার পরে আজই আবার খোলা করছে তাই আর দেরি না করে অনেক দিনের মনের জমানো ভালোবাসা আজ খোলা দেখেই মোটামুটি ছুটে ই গেলাম বসুন্ধরা আর ক এলাকায় । দ্য বুফে রাজা এ ছুটে যাবার আরো একটা কারণ হল এর খাবার এর দাম । প্রতি ব্যক্তি শুধুমাত্র 650 তক বুফে । খাবারের স্বাদ ও ছিল ভালো । খাবার স্বাদ 9 10 খাদ্য গুণমান 9 10 পরিবেশ 9 10 আচরণ 10 10 সাথে সীমাহীন নরম পানীয় রস আর খনিজ জল ৫১ টা আইটেম এর প্রায় সবগুলোই ভালো ছিল । এ দ বুফে রাজা,1
 আজ সারাদিন ধরে মিরপুর ১১ ইয়ানতাই চাইনিজ এর পেছনে ট্যুর ডি সাইকেল চালক এর সামনে তীব্র ভীর এমন ভীর যে ভীরের সো নে খাড়াতি পারসি নাকারন আর কিছুই না কিনুন 1 পেতে 1 বিনামূল্যে অফার অফার দেখে মনে হল ট্রাই করে দেখা যায় আমি আর আমার বন্ধু সাকিব মিলে ঢুকে গেলাম রেস্টুরেন্টে । খুব সুন্দর ইন্টেরিয়র দুইজন দুইটা বিবিকিউ চিকেন বার্গার অর্ডার করলাম ভেবেছিলাম অনেক টাইম লাগবে কিন্তু অবাক করে দিয়ে এয়াউন্ড ২০ মিনিটেই বার্গার সার্ভ করে দিলভার্সিটি মিরপুর হওয়ায় এলাকায় প্রায় সব ফাস্টফুডই ট্রাই করা হয়েছে । ভাল বার্গার খুব কম জায়গায়ই খেয়েছি । মিরপুরে ১৩০ টাকায় দুইটা বার্গার তাও এত জোস এটা এক্সপেক্টই করি নাই । সাইজেও বেশ বড় ছিল যথেষ্ট চিজ এবং পেটিটাও বেশ মজার হাত নিচে দ্য সেরা বাজেট বার্গার মধ্যে মিরপুরস্টাস্ট 8 5 10 স্বাদ প্রতি দাম 100 10 পরিবেশ 9 10,1
 আজকাল ঢাকার অলিগলিতে কাচ্চি । তবে ভাল মানের কাচ্চির জন্য আপনাকে ঘুরে ফিরে দুই তিন জায়গায় যেতে হবে । কাচ্চির স্বাদ কিছুটা একঘেয়ে হয়ে যাচ্ছিল তাই ভাবলাম না আর খাওয়া যাচ্ছে না একটু চেঞ্জ দরকার । কিছুদিন আগে চোখে পড়ল ঢাকাইয়া পাক্কি । যেতে দেরী করিনি । গতানুগতিক কাচ্চির স্বাদ থেকে আলাদা রিচ ফ্লেভারে ভরপুর । নিয়েছিলাম গরুর পাক্কি । মাংস আলুতে ভরপুর । তেল ও মশলার পরিমাণ ছিল পারফেক্ট । দাম মাত্র ১০৫০ টাকা । রেটিং ৯ ১০ পেট ভরে খাওয়ার পর এরকম একটা বোরহানি খুব দরকার ছিল । স্বাদে একশোতে একশো । দাম ১০০ টাকা ৫০০ মিলি পরিবেশনা ও স্বাদ ছিল অসাধারণ । ওভারঅল সার্ভিস আর বিহেভিয়ার ও ভালো । ক বড় অঙ্গুষ্ঠ আপ জন্য ঢাকাইয়া পাক্কি হততপস মি ফেসবুক চম ঢাকায়ায়াপাককি ঠিকানা ঢাকাইয়া পাক্কি৩৭ বনানী রোড ১২ ঢাকা ১২১৩,1
 আজকে অখ্যাত এক দোকানের খিচুড়ির কথা বলতে এসেছিদোকানের নাম মইনী আখি বিরিয়ানি হাউস । লোকেশনঃ নতুন বাজার ১০০ ফিট রাস্তায় । নতুন বাজার স্ট্যান্ড থেকে ১০০ ফিটের দিকে আগালে ফরাজি হাসপাতালের বিপরীত পাশেই এর অবস্থান । আগেই বলে রাখি খুব ছোট একটা দোকান । পরিবেশ নিয়ে যাদের নাক সিটকানি আছে তারা ইগনোর করাই ভাল । এবার আসি খিচুড়িতে । আমার খাওয়া বেস্ট খিচুড়ির একটি । রাইস খুব সফট পর্যাপ্ত মশলা আর ৬ ৭ পিস গরুর গোশতের মিশেলে অসাধারণ কম্বো আশা করি কেউ হতাশ হবেন না । মূল্যঃ হাফ ৮০টাকাএখানে অন্য বিরিয়ানিও পাওয়া যায় । তবে আমি খিচুড়িটাই সাজেস্ট করব । খাদকগন একবার ঢু মেরে আসতে পারেন । ভালো খাবারের কথা সবার জানা উচিত । এজন্য শেয়ার করা । ধন্যবাদ,1
 আজকে অনেকদিন পর বাইরে খাইতে গেলাম । খিলগাঁও চৌরাস্তা ক্যাফে এন কফি । আইটেম রাইস চিকেন কারি ভেজিটেবল সালাদ চিকেন সসেজ ড্রিংক্স । লোকেশন খিলগাঁ চৌরাস্তাদাম ২০০ টাকা মাত্র । সারভিস ৯ ১০স্বাদ ১০ ১০ পরিবেশ ১০ ১০এক কথায় অসাধারণ জায়গা । যে কেউ কম খরচে খেতে পারবে । এ ক্যাফে ন কফি,1
 আজকে অনেকদিন পরে চূর্ণ স্টেশন রেস্তোঁরা এ গিয়েছিলাম এর আগেও একবার গিয়েছি কিন্তু এবার খাবারের গুণমান আগের তুলনায় ভালো ছিলো তাই ভাবলাম পর্যালোচনা পোস্ট দিয়ে দেই । একটা মিটবক্স আার সেট মেন্যু থেকে অর্ডার করেছিলাম । মিটবক্স এক কথায় খুবই ভালো লেগেছে মেয়োনিজ চিজ সস সহ সবকিছু পর্যাপ্ত ছিলো । দাম 220 তক ৮ ১০ আার সেট মেন্যু থেকে যেটা অর্ডার করেছিলাম সেটাও খুব ভালো লাগলো । দাম 250 টাকা ৮ ১০ এছাড়া ক্রাস স্টেশন রেস্টুরেন্টে অনেকেই পিকচার তোলার জন্যই যায় কারণ এখানে পিকচার তোলার মতো কিছু সুন্দর জায়গা রয়েছে । আমি কিছু পিকচার দেওয়ার চেষ্টা করেছি । সব মিলিয়ে পরিবেশ টা খুব ভালো অাড্ডা দেওয়ার মতো । আর খাবারও যুক্তিসঙ্গত দাম এর মধ্যেই । উত্তরা ১৩ নং সেক্টরের ১২ ১৩ মোরে ক্যাফে দরবারের বিল্ডিং এর লিফ্টের ৪ । এ চূর্ণ স্টেশন উত্তরা,1
