Translated,Label
 খাওন যদি ভাল হয় টাকা দিয়ে আর কি হয় কয়েকদিন যাবত দেখছিলাম দম লাদধীহ এর ভালো কিছু রিভিউ তাই দেরি না করে গিয়েছিলাম তাদের কাচ্চি ট্রাই করতে হতাশ হলাম না অর্ডার করে দিলাম তাদের বাশমতি কাচ্ছি আর বাদাম শরবত৩৯৫ টাকার প্লেটারটিতে থাকবে ৩ পিস খাসির মাংস আর ২ পিস আলু সাথে চাটনিপ্রাইস বাসমতি কাচ্চি ৩৯৫কাচ্চি একটু ব্যতিক্রম ছিল সচররাচর সব জায়গায় এরকম কাচছি মনে হয় না পাওয়া যায় মাটন অনেক সফট ছিল রাইস গুলা ঝরঝরা ছিলো জাফরানি বাদাম শরবত ১৯০ ৫০০ এম এল বাদাম শরবত টা অনেক বেশি মজা লাগছে যা একবার খেলে মনে থাকবে সবসময় কাকীর সাথে শরবত শান্তি লাগার একটা ব্যাপারলোকেশন বনানী ১১ নাম্বার রোড ।,1
 খ এবং উপভোগ করুন সিলভার প্লেটার এ বিশেষ ছাড় ৮৫০টাকার বড় প্লেটার এখন ৫৯৯টাকায় ভ্যাটসহ প্লেটারে থাকছেঃবিবিকিউ চিকেন উইংস ২পিসচিকেন শর্মা ২টাচিকেন স্পেশাল নাচোসমিনি সুপ্রিম বার্গার ২টা৬ইন্চি শেফ স্পেশাল পিজ্জাড্রিংকস ২টা অফার চলবে ৩০ মার্চ পর্যন্ত রেটিংঃ পিজ্জা ক্রাস্ট সফট টপিংস মাসরুম চিজি আর চিকেন স্মোকি ফ্লেবারচিকেন উইংস টা সসি আর জুসি । বেশ স্বাদনাচোসে চিকেন টা অনেক মজা ছিলোশর্মা টা খুব ভালো চিকেন আর মেয়োর ফ্রেশ স্বাদ ছিলোসুপ্রিম চিকেন বার্গারটাও ভালো স্মোকি বিবিকিউ ফ্লেবারস্পাইসি টেস্ট ইন্টরিয়রঃ দুসাইডে ভাগ করা জোন স্পেশাস ফটোজেনিক লাইটিং এক পাশে দোলনা রাখা ওয়াল বেশ ডেকরেটেডঅন্যপাশে বার্থডে বা সেলিব্রেশন জোন আছে এখানে মিনিমাম ১০ ১২জন হলে সেলিব্রেট এর জন্য বুক করা যায় কোনো আলাদা চার্জ নেই তবে ৩ঘন্টার বেশি থাকলে ৫০০ করে চার্জ নেওয়া হয় সার্ভিসঃ বেশ ভালো আচরনও ভালোপরিষ্কার আর পরিচ্ছন্ন বেশ লোকেশনঃ পশ্চিম খিলগাও মালিবাগ কমিউনিটি সেন্টারের পিছনে,1
 খাওয়া দাওয়ার সাথে সমপর্ক টা কমিয়ে দিয়েছি । পেট কমাতে হবে । কিন্তু পেট তো মানেনা । তাই বন্ধুসহ চলে গেলাম ডাইনিং লাউঞ্জ ওয়ারী শাখায় । পিজ্জা খাইতে মন চাইছে তাই ভাবলাম নিউ কিছু টেস্ট করি । তাই তাদের চিস ব্লাস্ট চিকেন ডিলাইট পিজ্জা টা নিউ আসছে তাই এটাই অর্ডার করলাম । ২জনের জন্য মিডিয়াম টা অর্ডার করলাম । তারপর অপেক্ষা । বেশ কিছু সময় অপেক্ষা করতে হয়েছে । আধ ঘন্টার মত । কি আর করার তারাই বলল স্যার এটা ১টু সময় লাগবে । তারপর সেই কাংখিত সময় আসলো পিজ্জাটা আসলো । দেখে কিন্তু সেই লাগছিলো । অনেক টা তান্দুরী চিকেন পিজ্জার মত । তারপর টেস্টিং । স্লাইস উঠানোর সময় দেখলাম খুব ভালোই চিস ছিলো । চিসে ভরপুর । সবচেয়ে মজার বিষয় হলো পিজ্জার ভিতরের চিস টা ভিতরে রয়ে গেছে । গলে পড়েনি পিজ্জা না কাটা পর্যন্ত । টেস্ট বলব খুব ভালো ছিলো । চিকেন এর পরিমান ও খুব ভালো ছিলো । আমার খুব ভালো একটা অভিজ্ঞতা হইছে । নেক্সট ভাবছি বিফ টা টেস্ট করব । ভাল্লাগছে আমার । ইয়ামী । পরিবেশ টা খুব সুন্দর । অনেক খোলামেলা যায়গা রুফটপ তা জাস্ট অস্থির । রেটিং আইটেম পনির বিস্ফোরণ মুরগী ডিলাইটপ্রাইস 620 স্বাদ 9 10 পরিষেবা 8 10 পরিবেশ 10 10 স্থান দ্য ডাইনিং লাউঞ্জ ওয়ারী এ দ্য ডাইনিং লাউঞ্জ ওয়ারী,1
 খাওয়াতে নয় অফারে ভয় নাকিঅফারে ভয় খাওয়াতে নয় পাস্তা কুঁড়েঘর এর অফার দেখে দৌড় মেরেছিলাম পিজ্জা খাওয়ার জন্য যাইহোক নিয়েছিলাম চিজি ওভারডোজ পিজ্জার ১০ ইঞ্চি সাইজ । ১টা কিনলে ১টা ফ্রি অফার চলছিল । চিকেন এর পরিমাণ ছিল একদম পারফেক্ট । ডাবল চিজ দেয়া ছিল পিজ্জাতে কিন্তু আমার কাছে সেটা কমই লাগছে । আমি আরও বেশি চিজি পছন্দ করি । চিকেন সসেজও মোটামুটি পরিমাণে ঠিক ছিল । তাদের নিজস্ব একটা চিলি সস দিয়ে খেতে আরও ভাল্লাগে । ড্রিংস হিসেবে ফান্টা নিছিলাম পরে ১টা কিটক্যাট শেক নিয়েছিলাম । রেটিংঃ৮ ১০প্রাইসঃ৫৪৯৳ইন্টেরিয়র সুন্দর ওনাদের । আগেও এইখানে পাস্তা খেতে এসেছিলাম । ফটোজেনিক কিছুটা লোকেশনঃ বেইলি রোড বেইলি স্টার এর অপজিটে সবুজ আরামদায়ক কুটির বিল্ডিং এর স্তর 6,1
 খাওয়ার জন্যে কাজী এস্পারাগাস ফুড আইসল্যান্ডে গেছিলাম কিন্তু অনেক রেস্টুরেন্ট এত ফুড আইটেম হাঁটতে হাঁটতে চিন্তা করতেছি এবং দেখতেছি তখন সাথের বন্ধু এসে বললো দোস্ত এই রেস্টুরেন্টটা হিডেন শেফ রেস্টুরেন্ট নতুন এবং ওদের মিরপুরের শাখাতে ভালো মানের ফুড সার্ভ করছিলো তাই চল দেখি টেষ্ট তারপর মেন্যু কার্ড নিতে বলার পর বললো স্যার আমাদের একটা অফার আছে দেখুন মনে হয় খারাপ হবে না যেহেতু আপনারা কাপল তার জন্যে । পরে দেখলাম কাপল প্লেটার ৩৩৩ টাকা সাথে সিঙ্গেল প্লেটার ২২২ টাকা টেস্ট ফুড কোয়ালিটি নিজে চেক করে মতামত দিবেন । তবে আমি এবং আমরা সবাই সন্তুষ্ট আলহামদুলিল্লাহ । বি দ্র কাজী এস্পারাগাস ফুড আইসল্যান্ডকে ধন্যবাদ কারণ এত রকমের ফুডের ব্যবস্থা করা একই জায়গাতে । ধন্যবাদ হিডেন শেফকে । খাওয়া রাতের খাবার সঙ্গে প্রিয় পরিবার এ কাজী অ্যাস্পারাগাস খাবার দ্বীপ কালশি,1
 খাটি বাঙ্গালী হয়ে আসলাম । যদি আপনাকে কাবাব মাটির পাত্রে খেতে দেয় এবং রেস্টুরেন্টের ইন্টেরিয়র বাঁশ এবং ছনের কাজ থাকে তাহলে ব্যাপারটা পুরো বাঙালিয়ানা ভাইভ নিয়ে আসবে না জি এই ভাইভ নিতেই গিয়েছিলাম রামপুরার কুঁড়েঘর কাবাব রামপুরা বনশ্রী এ । এখানে তাদের নতুন ব্রাঞ্চ হওয়ায় তারা একটি অফার চালু করে ৩৪৯ টাকায় যা যা ছিলো ৬ টি লুচি৩ টি চিকেন চাপমিন্ট লেমনেডকাঁচামরিচের চাটনিচিকেন চাপটা অনেক মশলাদার এবং জুসি ছিলো । কাবাবের মূল বৈশিষ্ট্য যেটা সাথে চাটনি দিবে কাঁচামরিচের যেটা আমার কাছে শুধু খেতেই বেশি ভালো লাগছে । ঝালের মধ্যে মিষ্টি ফ্লেভার । মিন্ট লেমনেড অনেক রিফ্রেশিং বলতে পারি আমার খাওয়া বেস্ট কিছু লেমনেড এর মধ্যে থাকবে এটা লুচিগুলোর সাইজ বড় বড় ছিলো । আমার কাছে তাদের খাবারের পাশাপাশি ইন্টারিয়র এবং সার্ভিস খুবই ভালো লাগছে । ওভারঅল রেটিং ৯ ১০প্রাইস ৩৪৯ ২৩ তারিখ পর্যন্ত অফারটি চলবে লোকেশন ২ নং রোড ব্লক সি বনশ্রী । হততপস মানচিত্র অ্যাপ গু জিএল টিএম 8 গনসুপবরক্সময়াজেয়া,1
 খাদক ইফতার অফার লুকানো শেফ ৬০ ফিট মিরপুর শাখায় মাত্র ১৩৩ টাকায় । কোথায় ইফতার করবো তা খুজতে খুজতে আমরা ১১ জন খাদক অফারে ইফতার পার্টি করে বেশ আনন্দিত ১৩৩ টাকায় এত গুলো আইটেম আসলেই অসাধারণ চাইনিস ভেজিটেবল থাই চিকেন উইথ টমেটো উইংস টাইপ কিছু একটা চিকেন ফ্রাই গারলিক পেস্ট উইথ মেয়োনিজ টাইপ আর হ্যাঁ ফ্রাইড রাইসের কথা ভূলে গেছি এছাড়া এডিশনাল ড্রিংকস নিয়েছিলামসব মিলিয়ে টোটাল এসেছে পানি সহ ১৮৭৮ ১১ জন আজকের ইফতারে বেশ ভালোই সময় পার করেছিফুড রেটিংঃ ৮ ১০পরিবেশঃ ৮ ১০ আর হ্যাঁ হুট করে গেলে পাবেন না বুক করে গিয়েছি আমরা পাঠাও ফুডে অফারটা পেতে পারেন,1
 খাদক কমখিলগাঁও এর নামকরা যেই কাবাবের দোকান সেটা বনশ্রীতেও টুকটাক নাম করতেসে জানামতে । অন্নেকদিন পরে গেসি খাদকে । ৪ জন ছিলাম নিয়েছিলাম তেলাপিয়া মাছ চিকেন চাপ আর বিফ হাড়ি কাবাব । তেলাপিয়া বার্বিকিউ কয়লায় পোড়ানো মিডিয়াম সাইজের তেলাপিয়া । অনেকদিন পর খেলাম তবে আগের মত ঝাল লাগেনাই । মাছের জন্য একটু আগে গেলে পাওয়া যায় । আমার কাছে কিছু জায়গায় মশল্লা ছাড়াছাড়া লাগসে । তবে লুচি সালাদ আর গরম পোড়া মাছ দিয়ে খেতে ভালই লাগে । চিকেন চাপ এইটা নতুন ভাবে ভাল লাগা শুরু করসে । কারণ তেলে ভেজে একদম করকরা করেনা । তবে প্লেট আসার পরে বলসিলাম অর্ডার দিলাম একটা দুইটা আসল কেন বলেছিল একটাই এইটা ভেঙে গেসে । যাইহোক ভাগ্য ভাল থাকায় সাইজ টা বড় হইসে বিফ হাড়ি কাবাব এইটা দিয়ে সবাই মিলে খাওয়ার মত । ৪ জনের হয়ে গেসে বলা যায় । তবে একটা জিনিস ভাল্লাগসে আগের বার কম্পলেইন করে গেসিলাম তেল বেশি ছিল এখন অনেকটায় কমায়সে । দাম তেলাপিয়া বার্বিকিউ ১২০ টাকাচিকেন চাপ ৯০ টাকাবিফ হাড়ি কাবাব ২২০ টাকালুচি ১০ টাকা করে । লোকেশন খাদক ডট কম বনশ্রী ফরাজী হাসপাতালের পাশের গলি দিয়ে রোড নং ৪ ব্লক এফ ইন্সটাগ্রাম ওওও ইনস্টাগ্রাম চম দ্য ফুডি গাই এ খাদক চম,1
 খাদক দেখে গেসিলাম খাদকডটকমে খাইতে আমি চিকেন টিক্কা দিয়েন ২ টা স্টাফ শেষ হয়ে গেসে স্যার আমি ৯ টার সময় শেষ স্টাফ আজকে সবাই টিক্কা টাই খাইসে ৩ আমি খুব সুন্দরস্টাফ অন্য সবকিছু আছে স্যারআমি খাটাখাট দাও আর চিকেন ঝাল ফ্রাই দাও আগেস্টাফ স্যার খাটাখাট হবে কিনা দেখতে হবেআমি ভাই তুমি দুইটা চিকেন চাপ ১ টা বিফ চাপ দাওকিছুক্ষণ পরেকাশ্মীরি নানচিকেন চাপবিফ চাপখাটাখাট হাজির হইসে খাটাখাট টা ভাল লাগসে টেস্ট ভালই ছিল । ঝাল কম ছিল তবে বেশ মজাই পাইসি লুচি দিয়ে খাইলে মনে হয় ভাল লাগতচিকেন চাপ টা বেশ মজার ছিল ভাজা অনেক ভালো করে ছিল হাড় সহ খাওয়া যাচ্ছিলবিফ চাপ টা ঝাল ছিল সালাদ টা আরেকটু ঠিকঠাক করা লাগবে আগের থেকে একটু পচা লাগসে সুবিধার জন্য মেনু কার্ড দিয়ে দিলাম দাম সব লিখাই আছে খাটাখাট মুরগীর কলিজা দিয়ে বানায়পিয়াজ টমেটো সস আরো কিছু মশল্লা দিয়ে বানানো হয়প্রাপ্তিস্থান খাদকডটকম বনশ্রী চ ব্লকের ৪ নাম্বার রোড এ খাদক চম,1
 খাদকেরা একবার হলেও খেয়ে দেখতে পারেন । আশাহত হবেন না । জিভে জল কাবাব মে হাড্ডি স্থান বাসাবো । বাসাবো কমিউনিটি সেন্টার এর কাছে খিলগাও রেইলগেট এর কাছেই । প্রাইস মুরগীর চাপ ৮০টাকা কোয়েল ৭৫ টাকা লুচি ৫টাকা । মুরগীর চাপ ই এদের ফ্ল্যাগশিপ আইটেম । প্লেইস ৫ ১০ স্বাদ ১০ ১০,1
