Translated,Label
 ওয়াফিয়াহ ক্যাফে রেস্টুরেন্ট নিয়ে এলো একটি ভাল খবর সকলের জন্য । ওয়াফিয়া তে এসে পরীক্ষা করুন মধ্যে দিলেই পাওয়া যাবে একটি রেগুলার কোয়ান্টিটি এর মজুরি একদম বিনামূল্যে খুশি খাওয়া দাওয়া ওয়াফিয়াহ ক্যাফে রেস্টুরেন্ট,0
 ওরিয়ান রামেন উপলব্ধ মধ্যে সাভার এবং জন্য পুরো বাংলাদেশ এখন যারা ইউটিউব এবং ইনস্টাগ্রামের রেগুলার ফলোয়ার তাদের অলরেডি কোরিয়ান রামেন সম্পর্কে আইডিয়া থাকার কথা বিভিন্ন ফুড চ্যালেঞ্জে যেমন এগুলো চলছে তেমনি যারা একবার খেয়েছে তারা বারবার এগুলো খেতে চাইবেই বিভিন্ন ধরনের ফ্লেভারের এই রামেনগুলো আসলেই মজাদার এবং আমাদেরও অনেক ফেভারিট সাভার এ আমরাই প্রথম কোরিয়ান রামেন নিয়ে এসেছি ব্যপক আকারে এবং সাশ্র য়ী মূল্যে শুধু সাভার না ঢাকার ভিতরেও হোম ডেলিভারি দেয়া হবে এবং ঢাকার বাইরে কুরিয়ার করে পাঠানো হবে দাম যে কোনও স্বাদ 180 টাকা প্রতি টুকরা পরিবার প্যাক এর 5 টুকরা 850 টাকা 170 টাকা প্রতি টুকরা পরবে 6 টুকরা মিশ্রিত স্বাদ 1020 তক 170 টাকা প্রতি টুকরা পরবে ডেলিভারি চার্জ ঢাকার ভিতরে 100 টাকা ঢাকার বাইরে 120 টাকা সাভারে শুধু আমার রিক্সাভাড়াটা হাঁটা দূরত্বে হলে ডেলিভারী ফ্রি প্রি অর্ডারে নিতে ইনবক্স করুন ধন্যবাদ গ্রুপে এড হয়ে আপডেটেড থ কোরিয়ান রমেন দোকান 7299023 আরডিআর তুমি ক্যান অনুসরণ আমাদের পৃষ্ঠা এছাড়াও প্লিজ ক্লিক দ্য নীচে দেওয়া লিঙ্ক এবং আঘাত ক পছন্দ ট্রেন্ডি মৌমাছি 81290672529,0
 ওরে চা ম্পান ওয়ালা তুই আমার করলি দেওয়ানা এ মন চায় যে মোড় সে হলো বর্ণালীর মোড় রাজশাহী গিয়েছিলাম ২০১৮ তে যেখানেই যাই না কেন আমি চা খোর চা পান করবোনা তা হয় নাকি চা না খাওয়ার সম্ভাবিলিটি ই নেই তাই আজ ভাবলাম রাজশাহীর এই বিখ্যাত চা সম্পর্কে আপনাদের জানান দেই তো রাজশাহী ভালো এক কাপ চা পান করার লাগি মন যখন চাকু পাকু করছিলো তখন রাজশাহীর ফুডিদের দেওয়া চা জেশন অনুযায়ী চলে গেলাম বর্ণালীর মোড়ে মালাই চা পান করতে এবং আমি পুরাই ওয়াও হয়ে গেছি চা খানা পান করে ৫০ টাকায় ভরপুর মালাই জাল দেওয়া দুধের সর এবং স্বাদেও বেশ যারা দুধের সর পছন্দ করেন না তাদের ভালো নাও লাগতে পারে চিনির পরিমাণ কম বেশি করে নিতে পারবেন দাম মালাই চা কাপ প্রতি ৫০ টাকা রেটিং ৮ ১০ ঠিকানা বর্নালীর মোড় রেইল লাইনের সাথে রাজশাহী বর্নালী শোক পাশে রেলপথ লাইন রাজশাহী চা নিয়ে বাংলাদেশের প্রথম ফেসবুক গ্রুপ এ জয়েন করতে পারেনঃ হততপস ওওও ফেসবুক চম গ্রুপ 462602417648460,0
 ওহ মটকা চা দাম 9 অবস্থান 10 আতিথেয়তা 10 পরিবেশ 10 কোভিড 19 মহামারী স্বাস্থ্যবিধি 9 স্বাদ 10 সামগ্রিকভাবে রেটিং 9 5 খুব ভাল অভিজ্ঞতা এর আমার সঙ্গে ভাল গুণ খাবার আতিথেয়তা অনন্য স্বাদ স্বাস্থ্যবিধি যদিও আমি আম পুনরাবৃত্তি ক্লায়েন্ট এর মটকা চা মোমো হিসাবে আমি আমি চা প্রেমিক না ত পেতে দ্য অনন্য স্বাদ স্টাইল অন্যত্র মধ্যে বাংলাদেশ তারা হয় পরিচিতি দ চা এখানে মধ্যে বাংলাদেশ প্রচুর এর প্রেম সেরা শুভেচ্ছা জন্য ভবিষ্যৎ সাফল্য,0
 ওহে ঘুম ভাংগানীয়া পাখি রাতে খাই তেহারী সকালে নেহারী আর দুপুরে হবে কাচ্চি আমানিয়ার চকবাজার থানার দিকেরটা অনলি শুক্রবার স্পেশাল ১২০টাকার এই জাদুকরী নেহারী যে না খাইসে তার ৪০০ বছরের পুরাণ ঢাকার আরও কত শত রসদ যে তার জিভে পরে নাই ভাবলেও আমার মন কবির মত উদাস হয়ে যায় । এইটাকে নলির খনি না বলে সোনার খনি বললে বেশি শান্তি লাগে । অনেকটা সুরা পায়া এর মত স্বাদ । এই এই জাদুকরী নেহারীর রন্ধন শিল্পী সজল ভাই ওস্তাদের কাছে শেখার পর থেকে আজ প্রায় ১৬ বছর ধরে আমানিয়াতে তিনিই পাকান এই জাদু । যার অন্যতম মূল আকষর্ণ হলো উপরটায় আদা বেরেস্তা ধনিয়া পাতা ছাড়াও গরুর মগজ টপিংস হিসাবে দেওয়া থাকে আর আমার খাওয়া এইটা একমাত্র নেহারী যার শেষ ফোটাটাও পর্যন্ত আমি খেতে স্বাদ পাই যা অন্য নেহারীর সুরা রুটি ছাড়া আলাদা করে খাওয়ার কোন স্বাদই পাওয়া যায়না । আর নলির পিস এর সাথে স্র ্যাংক পিসের গোসত বা জেলি গোসতে থাকে । ঝাল ঝাল সুরা রুটির ভাজে জেলি গোসতসহ কপাকপ মুখে পুরে নিলেই একেবারে চোখ বন্ধ করে উম্মম্মমাহ ফিলিংস । আলহামদুলিল্লাহ খিয়ালামু ফুডটুরবাংলাদেশ ফুডব্যাঙ্ক,0
 ও্য মোহাব্বাত হি কেয়া জো তাকলিফ না দে মাত্র ৯৯ টাকায় খেয়ে আসতে পারেন ঢাকার সেরা একটি ব্রাউনি । হলফ করে বলতে পারি আমাকে ধন্যবাদ জানাবেন । ইন শা আল্লাহ । একটু বাড়িয়ে না বলে পারছিনা আল্লাহর রহমতে ঢাকার স্বনামধন্য অনেক জায়য়গার থেকে এটা সেরা লেগেছে । সাথে ভ্যানিলা ফ্লেভারের এক স্কুপ আইস্ক্রিম ত থাকছেই । সাইজ আলহামদুলিল্লাহ বেশ ভাল । বারগারিতা ক্যাফে রেস্টুরেন্ট চকো ব্রাউনি দামঃ ৯৯ টাকা স্বাদঃ ১০ ১০ খিলগাঁও চিলক্স খানাসের ঠিক বিপরীতে ।,0
 ক ইতিবাচক অভিজ্ঞতা মধ্যে আমার শেফ খিলগাঁও খ উ য় 1 জি ই টি 1 চ আর ই ই পাস্তা আমার শেফ ফেসবুক পাতা হততপস ওওও ফেসবুক চম মাইচেফধাকা পার্সেল কিংবা ডাইন দুইভাবেই নাকি তাদের এই অফারটা নেওয়া যাবে । তাদের এই অফারটি আগামী ১৫সেপ্টেম্বর পর্যন্ত আইটেম পাস্তা দাম বিডিটি 349 রেটিং 8 10 চিজের লেয়ারটা অনেকটা পাতলা এবং ড্রাই হয়ে থাকে । দেখতে খুব সাধারণ মনে হলেও স্বাদের দিক থেকে একদমি নরমাল নয় । ভেতরে মাশরুম ও চিকেনের বেশ ভালোই কম্বিনেশন । একটু ঝাল ঝাল কিন্তু অসাধারণ টেস্ট । হোয়াইট সস্ এবং চিলি সস্ এর সংমিশ্রণের কারণে খেতে বেশ লাগে । গরম গরম হলে তো কোনো কথাই নেই । অবস্থান পিপলস হসপিটালের অপজিটে খাও উপভোগ করুন এর নিচে ।,0
 ক ইতিবাচক পর্যালোচনা এর গেনিয়ালবুফফেত ডিনার ৫৯৫ টাকা সেদিন কথা ছিল পরে দেখা হলে তার কপালের টিপ খানি ঠিক করে দিব । কিন্তু পরের দিন সে টিপ ই পরলো না । ভাংগা মন নিয়ে কেবি স্কয়ারের উপরে তাকাতেই দেখলাম নতুন একটা রেস্টুরেন্ট নাম জেনিয়াল বাফেট । শিউর হলাম নতুন ত ক্ষুদাও ছিল চরম আর ভাল কিছু খাওয়ার ইচ্ছে ছিল । তাই রিস্ক নিয়ে চলে গেলাম জেনিয়াল বাফেটে । ধন্যবাদ তাদের যে তারা বর্তমানের ট্রেন্ড রেস্টুরেন্ট সুন্দর করার চেয়ে খাবারের মান ও স্বাদের দিকে বেশী মনযোগী হল । বুফে খাবার বেলায় আমার নিঞ্জাটেকনিক হল আমি সুপ বা এপাটাইজার আগে খাইনা । কিন্তু তাদের থাই সুপ এক্কেবারর উম্মম্মায়ায়াহহ । বাকি খাবার গুলো চমৎকার ছিল । নুডুলসটা একটু ঠান্ডা ছিল । রাইস আর নান দুইটাই যথেষ্ট ভাল তবে নান নিলে দ্রুত খেয়ে নিবেন । ডিনারে আইটেম থাকে প্রায় ৪১ টার মত । ধানমণ্ডিতে এই বাজেটে কয়েকটা বুফে থাকলেও নতুন এবং চ্যালেঞ্জ হিসেবে তাদের খাদ্যমান ও স্বাদ সত্যি ই অন্যদের রেকোমেন্ড করার দাবিদার । সুপ এপাটাইজারঃ ৮ ১০ চিকেন আইটেমঃ ৮ ১০ বিফ আইটেমঃ ৮ ১০ পিজ্জাঃ ৮ ১০ আনলিমিটেড ক্রাব এন্ড প্রণঃ ৮ ১০ প্রণটা আরেকটু ডেভেলপ করতে হবে । সালাদঃ ৯ ১০ ডেজার্ট ১০ ১০ আর ড্রিংক্স ছিল আনলিমিটেড । দামঃ ৫৯৫ ডিনারের জন্য টেস্টবাড ত মানুসে মানুসে ভেরি করে কিন্তু প্রমিজ তাদের ডেজার্ট গুলো অনেক স্বাদের । হাতে দিয়ে খেলে ত আঙুল চাটবেন । হেডফোনে আমার কানে বাজতেছিল পাপড়ি কেন বুজেনা গানটি । আসলে শহরে ভালোবাসার খরা চললেও আপনার ক্ষতবিক্ষত হোয়া হৃদয় নিয়ে জেনিয়াল বাফেটে খেতে পারেন । আরাম পাবেন । পুরোটাই নিজের অবস্থার কথা বর্ণনা করলাম খাওয়া বুফে এ জেনিয়াল বুফে,0
 ক গল্প এর লিপ এর বিশ্বাস গ্রুপে একটা পোস্ট দেখলাম অর্ধেক চাঁদ পাই নিয়ে । ভাবলাম অর্ডার করি । কিন্তু এ কি পেইজের বয়স মাত্র ৩ ৪ দিন দ্বিধায় পরলাম । কিন্তু হোমমেড খাবার খারাপ হবে না এই বিশ্বাসে অর্ডার করলাম । তারপরে যেটা পেলাম সেটার রিভিউ ফেসবুক পেইজঃ প্রিমিয়াম রান্নাঘর মেনুঃ হাফ মুন পাই ছোট স্বাদঃ বাক্স টা খুলেই সুন্দর একটা গন্ধ । বাইরের স্তরটা ক্রিস্পি ভিতরের স্তরটা মাখন মুরগি এর গ্রেভি । আর কি চাই প্রতি কামড়ে হাল্কা স্পাইসি একটা কিক পাবেন । আসলেই প্রিমিয়াম একটা স্বাদ । স্বাদ নির্দেশকঃ ৯ ১০ মূল্যঃ ১১০৳ ৬ পিস থাকে ডেলিভারি চার্জঃ ২০৳ মূল্য গুন মান নির্দেশকঃ মূল্য অনুসারে দাম ঠিক আছে । সার্ভিসঃ ভাল । বি দ্র গরম গরম খেতে হবে এবং বাড়তি সস নিয়ে স্বাদ নষ্ট করবেন নাহ ।,0
 ক দিন সঙ্গে প্রকৃতি । বিশেষ অফার হে আপনি ঠিকই শুনেছেন প্রকৃতির সাথে একটি বেলা কাটিয়ে আসলাম । আর সেটি হচ্ছে অযয ক্যাফে । আমি তাদের ডেকোরেশন দেখে মুগ্ধ হয়েছি । চারিদিকে শুধু গাছপালা । এমনকি আপনি যে জায়গাটিতে বসে থাকবেন সেটিও গাছপালা দিয়েই তৈরি যা এক কথায় অপরূপ দৃশ্য । এবার আসি তাদের খাবারের কোয়ালিটিতে তাদের সেখানে প্রতি রবিবার থেকে বৃহস্পতিবার পর্যন্ত একটি স্পেশাল অফার চলছে । আমি সেই অফারটি নিয়েছিলাম । আমি সেখানে বিশেষ অফার এর মধ্যে সেট মেনু 04 নিয়েছিলাম । এটির মধ্যে মোট চারটি আইটেম ছিলো । চিকেন চৌ মেইন গরম ডানা উইনথন নরম পান করুন দরদাম ২৩৯ ৳ আমার কাছে তাদের খাবারের মানটি ও যথেষ্ট ভাল লেগেছে । আমার মতে কোন জায়গায় কমতি রাখেনি তারা । রেটিং ৯ ৫ ১০,0
 ক ভাল বার্গার হয় দ ভিত্তি এর প্রকৃত সুখ ২০ বিকাশ পেমেন্ট এ ডিস্কাউন্ট চলছে ১৪ ই ফেব্রুআরি পর্যন্ত সুখ বার্গার স্থান টেকআউট নিয়েছিলাম গরুর মাংস বেকন বার্গার এর মধ্যে ২০০ গ্রামের বিফ পেটি বেকন আর সিক্রেট সস আর বান নিয়ে সর্বচ্চো পারফেকশন বলা যায় । মেয়োর চুবানি নেই কিন্তু প্রচুর জুসি ইনসাইড । রেটিং 9 10 অবস্থান কলা যে কোন শাখা,0
 ক লিটেল প্রশংসা গতকাল ডানা আপুর পোস্টে কমেন্ট করেছিলাম দখল ক চুপা কে মেন্সন করে । ভাবলাম সবাই কমেন্ট করছে আমিও করি । কোন আশা ছিলনা যে এইভাবে রেসপন্স পাব । দখল ক কাপ্পা র মালিক জুবায়ের ভাইয়া নিজ থেকে মেসেজ দিয়েছে । উনি আমার ফেবারিট রেড ভেলবেট চিজ কেকের সাথে আরও কিছু খাবার গিফট হিসেবে পাঠাতে চায় । লকডাউনের কারনে গত ৩ মাস বাসা থেকে বেরই হওয়া হয় নাই । ভুলেই গিয়েছি রেস্টররেন্টর খাবার কেমন । দখল ক কাপ্পা তে আমি বার বার চিজ কেক খাওয়ার জন্য যেতাম ভাইয়া সকালে ফোন দিয়ে জিজ্ঞেস করে কখন পাঠাবো । আজকে আম্মু রোজা ছিল । তাই খাবার ৫ঃ৩০ টায় পৌঁছে দেয় সময় মত । আম্মু খেয়ে বলছে মজা হইছে রান্না চিকেন আর রেডভেলবেট চিজ কেকটা বেশিমজার ছিল আমেরিকান প্লাটার 1 ভাজা ভাত 2 ক্রিমি চিকেন ফিললেট 3 ভাজা শাকসবজি 4 ফরাসি ফ্রাই 5 কোলেসলাও লাল মখমল পনির কেক ক্রিমি মুরগী এর সাথে ক্রিমি মাশরুম সসটা বেশি মজা ছিল । চিজ কেক নিয়ে কি আর বলবো আম্মু ইফতার করার আগেই হাফ শেষ 3 সব আইটেমই মজা ছিল । সব থেকে বড় কথা তারা সম্মান আমি কয়জনইবা এত কেয়ার করে লয়াল কাস্টমারদের । ধন্যবাদ আপনি তাই অনেক এটা মানে ক অনেক থেকে আমি,0
 ক সুন্দর এবং মিষ্টি বার্তা সঙ্গে বিরিয়ানি চিনিমতি দম বিরিয়ানি সাধারণ দাম 179 অফার দাম 129 পরে চেক করুন ইন কোয়ান্টিটি একটু বাড়ালে ভালো হয় ১৫ পেট ভরা বাকি ছিল কিন্তু টেস্ট সেরা ছিল,0
 কপালে না ছিলো বফ না ছিলো জামাই তাই বলে কি শেফ কম্বো 02 খাবো না ওয়ারীতে শেফ তাফ এ চলছে কম্বো প্ল্যাটার । আর এই কম্বো তে ছিল গরুর মাংস মাজুকা প্লাটার 2 এক্স ভাজা ভাত ফরাসি ভাজা ভাজা সবজি 2 এক্স সাসলিক পানীয় 2 গ্লাস পরিমাণে এটা দুইজনের জন্য তবে আমার কাছে তো দুজনের জন্য একটু বেশি লেগছে । খাবারের কোয়ালিটি অনেক ভালো । প্রত্যেকটি আইটেমই অনেক বেশী মজার ছিলো । আমি তো সবাইকে এটা রিকমেন্ড করব । কারণ এটা দুজনের জন্য যেমন বাজেট ফ্রেন্ডলি তেমনি মজাদার । বিঃদ্রঃ অবশ্যাই সাথে কাউকে নিবেন নাহলে একার পক্ষে শেষ করা আসলেই খুব কষ্ট সাধ্য আমার মতো দাম 699 সব অন্তর্ভুক্ত ব্যক্তিগত রেটিং 8 5 10 অবস্থান 14 র ্যাঙ্কিন রাস্তা ওয়ারী ঢাকা 1203,0
 কপালের পরীক্ষা করাতে চলে গেলাম বুফে ও ঘড়ি এ । এখানে থাকছে ২০ পর্যন্ত ছাড় । এরজন্য আপনাকেও দিতে হবে কপালের পরীক্ষা । আমি ১৫ এ ৫০৯টাকা ১৫ পয়সা তে পেয়ে গেলাম ৭৫ আইটেমের বুফে । তাদের রেগুলার প্রাইস ৫৯৯ টাকায় ৭৫ আইটেম । ডিসেম্বরের ১৩ জানুয়ারি পর্যন্ত প্রতি রবি থেকে বৃহস্পতিবার থাকছে আপ টু ২০ ছাড় এর এই অফার । তাদের খাবারের মান আমার কাছে ভালো লেগেছে । তাদের মাইনকোর্স এর আইটেম গুলোর মধ্যে যা ছিল ফ্রাইড রাইস খিচুরি বিরিয়ানি সাদা ভাত আস্ত কোরাল মাছ অনেক পদের ভর্তা চিকেন রেজালা বিফ রেজালা পালক পনির চাইনিজ ভেজিটেবল ঝাল বিফ ঝাল চিকেন ডাল মাখনি আরও ছিল তন্দুর রুটি তান্দুরি চিকেন স্যান্ডউইচ পিৎজা । তাদের মেইন আইটেম গুলো সব গুলোই অল্প অল্প ট্রাই করেছিলাম আর সব গুলো খাবার এর মান আমার কাছে খুবই ভালো লেগেছে । তাদের সাথে ছিল কাবাবের আইটেম যেগুলো আসলেই সুস্বাদু ছিল । এখানে পাবেন চিকেন হারিয়ালি কাবাব চিকেন রেশমি কাবাব । আরও থাকছে হোয়াট আর রেড পাস্তা চিকেন চাওমিন যা আমার ভালো লেগেছে । স্টাটার আইটেম গুলোতে ছিল কর্ণ সুপ থাই সুপ অনথুন স্প্রিং রোল ভেজ পাকোড়া চিকেন বল অনেক ধরনের সালাদসহ কয়েক ধরনের ফল । তাদের ডেসার্ট আইটেম গুলো খুব ভালো ছিল । এখানে থাকছে কালো জাম মিষ্টি অরেঞ্জ জেলি সাবুদানার পায়েস চকলেট মুজ চকলেট কেক রেড ভেলবেট কেক ভ্যানিলা কেক । তাদের ডেসার্ট আইটেম গুলো স্পেসালি আমার খুবই ভালো লেগেছে । সবমিলিয়ে তাদের খাবার এর মান অনেক ভালো আর তাদের ইন্টেরিয়র টা খুবই সুন্দর এঞ্জয় করার মত আবার ছিল বাচ্চাদের খেলার জন্য কিড জোন ।,0
 কফিলিসিয়াস ক কিনতে 1 পেতে 1 বার্গার অফার চোলচে এবং এটা স ক আবশ্যক চেষ্টা করুন অফার জন্য বার্গার প্রেমীদের ডন ত মিস এই ডিল এবং এই অফার হবে হতে উপলব্ধ অবধি 10 ম ডিসেম্বর 2018 মধ্যে প্রতিটি শাখা কফিলিসিয়াস বেইলি রাস্তা শাখা বার্গার নাম চিজি মুরগি আনন্দ দাম 260 স্বাদ 10 10,0
